110416 // magic number - today's date
#
# >>refer	H2	coll Hp	Gerlich, D., 1990, J. Chem. Phys., 92, 2377-2388
#
100.0	200.0	300.0	400.0	500.0	600.0	700.0	800.0	900.0	1000.	1100.	1200.	1300.	1400.	1500.	1600.	1700.	1800.	1900.	2000.	2100.	2200.	2300.	2400.	2500.	2600.	2700.	2800.	2900.	3000.	3100.	3200.	3300.	3400.	3500.	3600.	3700.	3800.	3900.	4000.	4100.	4200.	4300.	4400.	4500.	4600.	4700.	4800.	4900.	5000.	5100.	5200.	5300.	5400.	5500.	5600.	5700.	5800.	5900.	6000.	
#v_upper	j_upper	v_lower	j_lower	
0	6	0	5	6.313e-10	6.268e-10	6.253e-10	6.245e-10	6.241e-10	6.238e-10	6.236e-10	6.234e-10	6.233e-10	6.232e-10	6.231e-10	6.230e-10	6.230e-10	6.229e-10	6.229e-10	6.229e-10	6.228e-10	6.228e-10	6.228e-10	6.227e-10	6.227e-10	6.227e-10	6.227e-10	6.227e-10	6.227e-10	6.226e-10	6.226e-10	6.226e-10	6.226e-10	6.226e-10	6.226e-10	6.226e-10	6.226e-10	6.226e-10	6.226e-10	6.225e-10	6.225e-10	6.225e-10	6.225e-10	6.225e-10	6.225e-10	6.225e-10	6.225e-10	6.225e-10	6.225e-10	6.225e-10	6.225e-10	6.225e-10	6.225e-10	6.225e-10	6.225e-10	6.225e-10	6.225e-10	6.225e-10	6.225e-10	6.225e-10	6.225e-10	6.225e-10	6.225e-10	6.224e-10
0	7	0	0	1.493e-11	1.472e-11	1.464e-11	1.461e-11	1.459e-11	1.457e-11	1.456e-11	1.455e-11	1.455e-11	1.454e-11	1.454e-11	1.454e-11	1.453e-11	1.453e-11	1.453e-11	1.453e-11	1.453e-11	1.452e-11	1.452e-11	1.452e-11	1.452e-11	1.452e-11	1.452e-11	1.452e-11	1.452e-11	1.452e-11	1.452e-11	1.452e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11	1.451e-11
0	7	0	1	2.287e-10	2.258e-10	2.249e-10	2.244e-10	2.241e-10	2.239e-10	2.238e-10	2.237e-10	2.236e-10	2.236e-10	2.235e-10	2.235e-10	2.234e-10	2.234e-10	2.234e-10	2.233e-10	2.233e-10	2.233e-10	2.233e-10	2.233e-10	2.233e-10	2.233e-10	2.232e-10	2.232e-10	2.232e-10	2.232e-10	2.232e-10	2.232e-10	2.232e-10	2.232e-10	2.232e-10	2.232e-10	2.232e-10	2.232e-10	2.232e-10	2.232e-10	2.232e-10	2.231e-10	2.231e-10	2.231e-10	2.231e-10	2.231e-10	2.231e-10	2.231e-10	2.231e-10	2.231e-10	2.231e-10	2.231e-10	2.231e-10	2.231e-10	2.231e-10	2.231e-10	2.231e-10	2.231e-10	2.231e-10	2.231e-10	2.231e-10	2.231e-10	2.231e-10	2.231e-10
0	7	0	2	7.611e-11	7.520e-11	7.490e-11	7.475e-11	7.466e-11	7.460e-11	7.456e-11	7.452e-11	7.450e-11	7.448e-11	7.446e-11	7.445e-11	7.444e-11	7.443e-11	7.442e-11	7.441e-11	7.441e-11	7.440e-11	7.439e-11	7.439e-11	7.439e-11	7.438e-11	7.438e-11	7.437e-11	7.437e-11	7.437e-11	7.437e-11	7.436e-11	7.436e-11	7.436e-11	7.436e-11	7.436e-11	7.435e-11	7.435e-11	7.435e-11	7.435e-11	7.435e-11	7.435e-11	7.435e-11	7.434e-11	7.434e-11	7.434e-11	7.434e-11	7.434e-11	7.434e-11	7.434e-11	7.434e-11	7.434e-11	7.434e-11	7.434e-11	7.434e-11	7.433e-11	7.433e-11	7.433e-11	7.433e-11	7.433e-11	7.433e-11	7.433e-11	7.433e-11	7.433e-11
0	7	0	3	5.300e-10	5.239e-10	5.219e-10	5.209e-10	5.203e-10	5.199e-10	5.196e-10	5.194e-10	5.192e-10	5.191e-10	5.190e-10	5.189e-10	5.188e-10	5.188e-10	5.187e-10	5.186e-10	5.186e-10	5.186e-10	5.185e-10	5.185e-10	5.185e-10	5.184e-10	5.184e-10	5.184e-10	5.184e-10	5.184e-10	5.183e-10	5.183e-10	5.183e-10	5.183e-10	5.183e-10	5.183e-10	5.183e-10	5.183e-10	5.182e-10	5.182e-10	5.182e-10	5.182e-10	5.182e-10	5.182e-10	5.182e-10	5.182e-10	5.182e-10	5.182e-10	5.182e-10	5.182e-10	5.182e-10	5.181e-10	5.181e-10	5.181e-10	5.181e-10	5.181e-10	5.181e-10	5.181e-10	5.181e-10	5.181e-10	5.181e-10	5.181e-10	5.181e-10	5.181e-10
0	7	0	4	1.349e-10	1.335e-10	1.330e-10	1.327e-10	1.326e-10	1.325e-10	1.324e-10	1.324e-10	1.323e-10	1.323e-10	1.323e-10	1.322e-10	1.322e-10	1.322e-10	1.322e-10	1.322e-10	1.322e-10	1.322e-10	1.322e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.321e-10	1.320e-10	1.320e-10	1.320e-10
0	7	0	5	8.143e-10	8.059e-10	8.032e-10	8.018e-10	8.010e-10	8.004e-10	8.000e-10	7.998e-10	7.995e-10	7.993e-10	7.992e-10	7.991e-10	7.990e-10	7.989e-10	7.988e-10	7.987e-10	7.987e-10	7.986e-10	7.986e-10	7.985e-10	7.985e-10	7.984e-10	7.984e-10	7.984e-10	7.984e-10	7.983e-10	7.983e-10	7.983e-10	7.983e-10	7.982e-10	7.982e-10	7.982e-10	7.982e-10	7.982e-10	7.982e-10	7.982e-10	7.981e-10	7.981e-10	7.981e-10	7.981e-10	7.981e-10	7.981e-10	7.981e-10	7.981e-10	7.981e-10	7.981e-10	7.980e-10	7.980e-10	7.980e-10	7.980e-10	7.980e-10	7.980e-10	7.980e-10	7.980e-10	7.980e-10	7.980e-10	7.980e-10	7.980e-10	7.980e-10	7.980e-10
0	7	0	6	1.869e-10	1.849e-10	1.842e-10	1.838e-10	1.836e-10	1.835e-10	1.834e-10	1.833e-10	1.833e-10	1.832e-10	1.832e-10	1.831e-10	1.831e-10	1.831e-10	1.831e-10	1.831e-10	1.830e-10	1.830e-10	1.830e-10	1.830e-10	1.830e-10	1.830e-10	1.830e-10	1.830e-10	1.830e-10	1.830e-10	1.830e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10	1.829e-10
0	8	0	0	4.499e-11	4.408e-11	4.379e-11	4.364e-11	4.355e-11	4.349e-11	4.345e-11	4.342e-11	4.339e-11	4.338e-11	4.336e-11	4.335e-11	4.333e-11	4.333e-11	4.332e-11	4.331e-11	4.330e-11	4.330e-11	4.329e-11	4.329e-11	4.328e-11	4.328e-11	4.328e-11	4.327e-11	4.327e-11	4.327e-11	4.326e-11	4.326e-11	4.326e-11	4.326e-11	4.326e-11	4.325e-11	4.325e-11	4.325e-11	4.325e-11	4.325e-11	4.325e-11	4.325e-11	4.324e-11	4.324e-11	4.324e-11	4.324e-11	4.324e-11	4.324e-11	4.324e-11	4.324e-11	4.324e-11	4.324e-11	4.324e-11	4.324e-11	4.323e-11	4.323e-11	4.323e-11	4.323e-11	4.323e-11	4.323e-11	4.323e-11	4.323e-11	4.323e-11	4.323e-11
0	8	0	1	1.114e-10	1.110e-10	1.109e-10	1.109e-10	1.108e-10	1.108e-10	1.108e-10	1.108e-10	1.108e-10	1.108e-10	1.108e-10	1.108e-10	1.108e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10	1.107e-10
