2 4 29 // magic number - today's date
# HD X rovibrational transition probabilities (25 June 2002, PCS)
# P. C. Stancil (2002, unpublished)
#
# NB - these are preliminary and may not be consistent with energy_X.dat!!!
#
# See P. C. Stancil & A. Dalgarno, ApJ 490, 76 (1997) for
#     details on the potential. Quadrupole moment from
#     L. Wolniewicz, I. Simbotin, & A. Dalgarno, ApJS 115, 293 (1998)
# for  X-X transition
#
#n1	v1	J1	n0	v0	J0	A
0	12	15	0	0	13	1.4664E-11
0	12	15	0	0	14	2.8509E-07
0	12	15	0	0	15	2.0434E-15
0	12	15	0	0	16	1.0511E-07
0	12	15	0	0	17	5.1156E-13
0	12	15	0	1	13	2.0840E-10
0	12	15	0	1	14	4.8577E-07
0	12	15	0	1	15	3.1355E-13
0	12	15	0	1	16	2.8093E-08
0	12	15	0	1	17	8.3804E-12
0	12	15	0	2	13	1.4899E-09
0	12	15	0	2	14	2.1917E-06
0	12	15	0	2	15	7.6480E-12
0	12	15	0	2	16	2.6286E-08
0	12	15	0	2	17	6.8631E-11
0	12	15	0	3	13	7.0673E-09
0	12	15	0	3	14	9.0301E-06
0	12	15	0	3	15	8.8974E-11
0	12	15	0	3	16	2.4578E-07
0	12	15	0	3	17	3.6986E-10
0	12	15	0	4	13	2.4655E-08
0	12	15	0	4	14	2.3347E-05
0	12	15	0	4	15	6.5679E-10
0	12	15	0	4	16	9.2987E-07
0	12	15	0	4	17	1.4637E-09
0	12	15	0	5	13	6.6178E-08
0	12	15	0	5	14	4.1403E-05
0	12	15	0	5	15	3.5259E-09
0	12	15	0	5	16	1.1905E-06
0	12	15	0	5	17	4.5037E-09
0	12	15	0	6	13	1.3807E-07
0	12	15	0	6	14	6.4868E-05
0	12	15	0	6	15	1.5317E-08
0	12	15	0	6	16	2.1407E-06
0	12	15	0	6	17	9.9949E-09
0	12	15	0	7	13	2.0906E-07
0	12	15	0	7	14	7.0938E-05
0	12	15	0	7	15	5.4907E-08
0	12	15	0	7	16	1.3026E-06
0	12	15	0	7	17	9.7480E-09
0	12	15	0	8	13	1.6327E-07
0	12	15	0	8	14	6.1630E-05
0	12	15	0	8	15	1.2901E-07
0	12	15	0	8	16	2.6461E-08
0	12	15	0	8	17	1.6595E-11
0	12	15	0	9	13	7.9486E-09
0	12	15	0	9	14	6.1696E-05
0	12	15	0	9	15	1.2153E-07
0	12	15	0	9	16	4.6777E-07
0	12	15	0	9	17	1.2220E-08
0	12	15	0	10	13	9.0505E-08
0	12	15	0	10	14	5.1963E-05
0	12	15	0	10	15	1.8044E-08
0	12	15	0	10	16	9.8203E-08
0	12	15	0	10	17	4.7133E-09
0	12	15	0	11	13	8.8679E-08
0	12	15	0	11	14	2.2141E-05
0	12	15	0	11	15	1.0331E-10
0	12	15	0	11	16	9.3683E-11
0	12	15	0	11	17	1.0184E-13
0	12	15	0	12	13	2.1372E-09
0	12	15	0	12	14	1.3376E-06
0	12	16	0	0	14	1.5693E-11
0	12	16	0	0	15	3.3600E-07
0	12	16	0	0	16	6.0461E-15
0	12	16	0	0	17	1.3922E-07
0	12	16	0	0	18	4.4977E-13
0	12	16	0	1	14	2.1909E-10
0	12	16	0	1	15	3.8842E-07
0	12	16	0	1	16	4.6262E-13
0	12	16	0	1	17	1.6501E-08
0	12	16	0	1	18	7.4261E-12
0	12	16	0	2	14	1.5333E-09
0	12	16	0	2	15	1.9356E-06
0	12	16	0	2	16	9.4494E-12
0	12	16	0	2	17	1.5830E-08
0	12	16	0	2	18	6.1267E-11
0	12	16	0	3	14	7.0860E-09
0	12	16	0	3	15	7.9732E-06
0	12	16	0	3	16	1.0107E-10
0	12	16	0	3	17	1.8329E-07
0	12	16	0	3	18	3.3233E-10
0	12	16	0	4	14	2.3930E-08
0	12	16	0	4	15	2.0185E-05
0	12	16	0	4	16	7.0806E-10
0	12	16	0	4	17	6.7387E-07
0	12	16	0	4	18	1.3282E-09
0	12	16	0	5	14	6.1632E-08
0	12	16	0	5	15	3.5252E-05
0	12	16	0	5	16	3.6774E-09
0	12	16	0	5	17	7.2857E-07
0	12	16	0	5	18	4.1321E-09
0	12	16	0	6	14	1.2123E-07
0	12	16	0	6	15	5.6114E-05
0	12	16	0	6	16	1.5651E-08
0	12	16	0	6	17	1.6638E-06
0	12	16	0	6	18	8.9781E-09
0	12	16	0	7	14	1.6423E-07
0	12	16	0	7	15	5.7105E-05
0	12	16	0	7	16	5.3843E-08
0	12	16	0	7	17	5.1374E-07
0	12	16	0	7	18	7.7345E-09
0	12	16	0	8	14	9.4961E-08
0	12	16	0	8	15	5.2622E-05
0	12	16	0	8	16	1.1391E-07
0	12	16	0	8	17	1.5972E-07
0	12	16	0	8	18	1.5557E-11
0	12	16	0	9	14	5.8066E-10
0	12	16	0	9	15	5.4267E-05
0	12	16	0	9	16	8.8904E-08
0	12	16	0	9	17	4.8046E-07
0	12	16	0	9	18	8.7700E-09
0	12	16	0	10	14	1.1952E-07
0	12	16	0	10	15	4.3419E-05
0	12	16	0	10	16	9.2503E-09
0	12	16	0	10	17	9.0242E-08
0	12	16	0	10	18	2.1992E-09
0	12	16	0	11	14	7.3101E-08
0	12	16	0	11	15	1.6985E-05
0	12	16	0	11	16	1.2341E-10
0	12	16	0	11	17	1.2249E-09
0	12	16	0	11	18	2.2292E-16
0	12	16	0	12	14	1.4311E-09
0	12	16	0	12	15	1.0365E-06
0	13	0	0	0	1	5.2871E-08
0	13	0	0	0	2	5.8904E-13
0	13	0	0	1	1	4.0397E-09
0	13	0	0	1	2	6.2258E-12
0	13	0	0	2	1	2.0089E-06
0	13	0	0	2	2	2.8704E-11
0	13	0	0	3	1	7.3047E-06
0	13	0	0	3	2	6.4906E-11
0	13	0	0	4	1	2.0321E-05
0	13	0	0	4	2	3.8208E-11
0	13	0	0	5	1	4.8490E-05
0	13	0	0	5	2	9.9527E-11
0	13	0	0	6	1	8.7042E-05
0	13	0	0	6	2	3.2850E-09
0	13	0	0	7	1	1.1220E-04
0	13	0	0	7	2	2.6712E-08
0	13	0	0	8	1	1.3449E-04
0	13	0	0	8	2	1.4297E-07
0	13	0	0	9	1	8.3652E-05
0	13	0	0	9	2	5.4581E-07
0	13	0	0	10	1	4.0632E-05
0	13	0	0	10	2	1.0378E-06
0	13	0	0	11	1	2.9526E-05
0	13	0	0	11	2	4.6338E-07
0	13	0	0	12	1	1.5407E-05
0	13	0	0	12	2	2.9525E-09
0	13	1	0	0	0	1.7829E-08
0	13	1	0	0	1	9.1091E-14
0	13	1	0	0	2	2.7438E-08
0	13	1	0	0	3	4.9560E-13
0	13	1	0	1	0	4.2319E-10
0	13	1	0	1	1	6.5273E-13
0	13	1	0	1	2	4.8794E-09
0	13	1	0	1	3	5.8062E-12
0	13	1	0	2	0	8.7273E-07
0	13	1	0	2	1	1.2009E-12
0	13	1	0	2	2	1.1377E-06
0	13	1	0	2	3	3.1583E-11
0	13	1	0	3	0	3.1285E-06
0	13	1	0	3	1	2.4134E-13
0	13	1	0	3	2	4.1352E-06
0	13	1	0	3	3	9.8767E-11
0	13	1	0	4	0	8.7431E-06
0	13	1	0	4	1	6.1913E-11
0	13	1	0	4	2	1.1622E-05
0	13	1	0	4	3	1.6444E-10
0	13	1	0	5	0	2.0596E-05
0	13	1	0	5	1	8.0565E-10
0	13	1	0	5	2	2.8043E-05
0	13	1	0	5	3	6.0697E-11
0	13	1	0	6	0	3.6577E-05
0	13	1	0	6	1	5.4088E-09
0	13	1	0	6	2	5.0530E-05
0	13	1	0	6	3	3.0091E-10
0	13	1	0	7	0	4.7552E-05
0	13	1	0	7	1	2.5710E-08
0	13	1	0	7	2	6.4704E-05
0	13	1	0	7	3	7.0348E-09
0	13	1	0	8	0	5.6652E-05
0	13	1	0	8	1	9.9689E-08
0	13	1	0	8	2	7.7799E-05
0	13	1	0	8	3	5.4393E-08
0	13	1	0	9	0	3.7203E-05
0	13	1	0	9	1	3.0079E-07
0	13	1	0	9	2	4.6409E-05
0	13	1	0	9	3	2.5479E-07
0	13	1	0	10	0	2.0473E-05
0	13	1	0	10	1	4.8283E-07
0	13	1	0	10	2	2.0966E-05
0	13	1	0	10	3	5.4423E-07
0	13	1	0	11	0	1.5362E-05
0	13	1	0	11	1	1.8620E-07
0	13	1	0	11	2	1.5046E-05
0	13	1	0	11	3	2.6135E-07
0	13	1	0	12	0	7.8331E-06
0	13	1	0	12	1	3.6306E-10
0	13	1	0	12	2	7.9676E-06
0	13	1	0	12	3	2.2948E-09
0	13	1	0	13	0	1.4285E-09
0	13	2	0	0	0	1.9952E-15
0	13	2	0	0	1	1.6774E-08
0	13	2	0	0	2	6.2022E-14
0	13	2	0	0	3	1.4952E-08
0	13	2	0	0	4	5.2864E-13
0	13	2	0	1	0	1.3172E-14
0	13	2	0	1	1	5.1507E-09
0	13	2	0	1	2	4.3503E-13
0	13	2	0	1	3	4.4895E-09
0	13	2	0	1	4	6.6160E-12
0	13	2	0	2	0	1.4572E-12
0	13	2	0	2	1	1.1603E-06
0	13	2	0	2	2	7.4592E-13
0	13	2	0	2	3	8.5467E-07
0	13	2	0	2	4	3.9595E-11
0	13	2	0	3	0	2.5383E-11
0	13	2	0	3	1	4.1075E-06
0	13	2	0	3	2	3.0655E-13
0	13	2	0	3	3	3.0755E-06
0	13	2	0	3	4	1.4461E-10
0	13	2	0	4	0	2.3005E-10
0	13	2	0	4	1	1.1620E-05
0	13	2	0	4	2	4.7809E-11
0	13	2	0	4	3	8.8200E-06
0	13	2	0	4	4	3.3049E-10
0	13	2	0	5	0	1.4085E-09
0	13	2	0	5	1	2.7290E-05
0	13	2	0	5	2	5.9683E-10
0	13	2	0	5	3	2.1606E-05
0	13	2	0	5	4	3.8846E-10
0	13	2	0	6	0	6.4872E-09
0	13	2	0	6	1	4.8143E-05
0	13	2	0	6	2	3.9438E-09
0	13	2	0	6	3	3.9031E-05
0	13	2	0	6	4	3.9496E-11
0	13	2	0	7	0	2.4131E-08
0	13	2	0	7	1	6.2741E-05
0	13	2	0	7	2	1.8594E-08
0	13	2	0	7	3	4.9573E-05
0	13	2	0	7	4	1.7164E-09
0	13	2	0	8	0	7.6706E-08
0	13	2	0	8	1	7.4483E-05
0	13	2	0	8	2	7.1724E-08
0	13	2	0	8	3	5.9773E-05
0	13	2	0	8	4	2.6883E-08
0	13	2	0	9	0	1.9371E-07
0	13	2	0	9	1	4.9712E-05
0	13	2	0	9	2	2.1476E-07
0	13	2	0	9	3	3.3770E-05
0	13	2	0	9	4	1.6495E-07
0	13	2	0	10	0	2.6623E-07
0	13	2	0	10	1	2.8923E-05
0	13	2	0	10	2	3.3984E-07
0	13	2	0	10	3	1.4047E-05
0	13	2	0	10	4	3.9878E-07
0	13	2	0	11	0	8.5971E-08
0	13	2	0	11	1	2.2083E-05
0	13	2	0	11	2	1.2808E-07
0	13	2	0	11	3	1.0002E-05
0	13	2	0	11	4	2.0296E-07
0	13	2	0	12	0	1.3594E-11
0	13	2	0	12	1	1.1141E-05
0	13	2	0	12	2	2.1658E-10
0	13	2	0	12	3	5.3968E-06
0	13	2	0	12	4	2.0985E-09
0	13	2	0	13	0	1.9456E-13
0	13	2	0	13	1	1.3294E-08
0	13	3	0	0	1	1.0842E-14
0	13	3	0	0	2	1.0870E-08
0	13	3	0	0	3	5.3831E-14
0	13	3	0	0	4	5.0736E-09
0	13	3	0	0	5	5.6201E-13
0	13	3	0	1	1	5.5605E-13
0	13	3	0	1	2	1.9482E-08
0	13	3	0	1	3	3.6489E-13
0	13	3	0	1	4	2.2759E-09
0	13	3	0	1	5	7.3763E-12
0	13	3	0	2	1	9.6567E-12
0	13	3	0	2	2	1.3537E-06
0	13	3	0	2	3	5.5524E-13
0	13	3	0	2	4	6.7162E-07
0	13	3	0	2	5	4.7072E-11
0	13	3	0	3	1	9.4763E-11
0	13	3	0	3	2	4.7129E-06
0	13	3	0	3	3	5.3677E-13
0	13	3	0	3	4	2.3534E-06
0	13	3	0	3	5	1.8886E-10
0	13	3	0	4	1	6.3690E-10
0	13	3	0	4	2	1.3558E-05
0	13	3	0	4	3	4.9807E-11
0	13	3	0	4	4	6.9610E-06
0	13	3	0	4	5	5.0628E-10
0	13	3	0	5	1	3.2254E-09
0	13	3	0	5	2	3.1795E-05
0	13	3	0	5	3	5.8715E-10
0	13	3	0	5	4	1.7393E-05
0	13	3	0	5	5	8.5144E-10
0	13	3	0	6	1	1.2976E-08
0	13	3	0	6	2	5.5668E-05
0	13	3	0	6	3	3.7929E-09
0	13	3	0	6	4	3.1449E-05
0	13	3	0	6	5	6.1622E-10
0	13	3	0	7	1	4.3333E-08
0	13	3	0	7	2	7.2691E-05
0	13	3	0	7	3	1.7673E-08
0	13	3	0	7	4	3.9582E-05
0	13	3	0	7	5	7.4009E-11
0	13	3	0	8	1	1.2459E-07
0	13	3	0	8	2	8.5897E-05
0	13	3	0	8	3	6.7654E-08
0	13	3	0	8	4	4.7807E-05
0	13	3	0	8	5	1.2495E-08
0	13	3	0	9	1	2.8384E-07
0	13	3	0	9	2	5.7971E-05
0	13	3	0	9	3	2.0023E-07
0	13	3	0	9	4	2.5198E-05
0	13	3	0	9	5	1.1203E-07
0	13	3	0	10	1	3.5039E-07
0	13	3	0	10	2	3.5556E-05
0	13	3	0	10	3	3.1005E-07
0	13	3	0	10	4	9.5185E-06
0	13	3	0	10	5	3.0938E-07
0	13	3	0	11	1	9.6669E-08
0	13	3	0	11	2	2.7614E-05
0	13	3	0	11	3	1.1283E-07
0	13	3	0	11	4	6.7737E-06
0	13	3	0	11	5	1.6448E-07
0	13	3	0	12	1	4.7310E-10
0	13	3	0	12	2	1.3775E-05
0	13	3	0	12	3	1.5067E-10
0	13	3	0	12	4	3.7462E-06
0	13	3	0	12	5	1.8029E-09
0	13	3	0	13	1	3.0062E-12
0	13	3	0	13	2	4.5634E-08
0	13	4	0	0	2	8.5984E-14
0	13	4	0	0	3	3.9730E-09
0	13	4	0	0	4	4.7498E-14
0	13	4	0	0	5	7.5401E-11
0	13	4	0	0	6	5.8141E-13
0	13	4	0	1	2	2.2632E-12
0	13	4	0	1	3	5.0591E-08
0	13	4	0	1	4	3.0628E-13
0	13	4	0	1	5	9.0595E-11
0	13	4	0	1	6	7.9149E-12
0	13	4	0	2	2	2.7800E-11
0	13	4	0	2	3	1.5079E-06
0	13	4	0	2	4	3.8479E-13
0	13	4	0	2	5	5.3805E-07
0	13	4	0	2	6	5.2961E-11
0	13	4	0	3	2	2.1914E-10
0	13	4	0	3	3	5.1341E-06
0	13	4	0	3	4	9.5673E-13
0	13	4	0	3	5	1.7885E-06
0	13	4	0	3	6	2.2667E-10
0	13	4	0	4	2	1.2614E-09
0	13	4	0	4	3	1.5059E-05
0	13	4	0	4	4	5.5531E-11
0	13	4	0	4	5	5.5125E-06
0	13	4	0	4	6	6.7064E-10
0	13	4	0	5	2	5.6744E-09
0	13	4	0	5	3	3.5295E-05
0	13	4	0	5	4	6.1134E-10
0	13	4	0	5	5	1.4119E-05
0	13	4	0	5	6	1.3520E-09
0	13	4	0	6	2	2.0737E-08
0	13	4	0	6	3	6.1273E-05
0	13	4	0	6	4	3.8389E-09
0	13	4	0	6	5	2.5493E-05
0	13	4	0	6	6	1.5935E-09
0	13	4	0	7	2	6.3655E-08
0	13	4	0	7	3	8.0189E-05
0	13	4	0	7	4	1.7624E-08
0	13	4	0	7	5	3.1812E-05
0	13	4	0	7	6	3.3936E-10
0	13	4	0	8	2	1.6817E-07
0	13	4	0	8	3	9.4135E-05
0	13	4	0	8	4	6.6797E-08
0	13	4	0	8	5	3.8375E-05
0	13	4	0	8	6	4.7344E-09
0	13	4	0	9	2	3.4852E-07
0	13	4	0	9	3	6.4023E-05
0	13	4	0	9	4	1.9460E-07
0	13	4	0	9	5	1.8534E-05
0	13	4	0	9	6	7.6239E-08
0	13	4	0	10	2	3.8491E-07
0	13	4	0	10	3	4.1307E-05
0	13	4	0	10	4	2.9257E-07
0	13	4	0	10	5	6.2354E-06
0	13	4	0	10	6	2.4304E-07
0	13	4	0	11	2	8.7236E-08
0	13	4	0	11	3	3.2594E-05
0	13	4	0	11	4	1.0152E-07
0	13	4	0	11	5	4.4853E-06
0	13	4	0	11	6	1.3294E-07
0	13	4	0	12	2	1.9863E-09
0	13	4	0	12	3	1.6056E-05
0	13	4	0	12	4	9.3688E-11
0	13	4	0	12	5	2.5647E-06
0	13	4	0	12	6	1.4239E-09
0	13	4	0	13	2	1.6216E-11
0	13	4	0	13	3	1.0424E-07
0	13	5	0	0	3	2.5927E-13
0	13	5	0	0	4	6.6519E-11
0	13	5	0	0	5	4.1260E-14
0	13	5	0	0	6	4.2928E-09
0	13	5	0	0	7	5.8452E-13
0	13	5	0	1	3	5.5192E-12
0	13	5	0	1	4	1.0753E-07
0	13	5	0	1	5	2.4821E-13
0	13	5	0	1	6	2.2622E-09
0	13	5	0	1	7	8.1987E-12
0	13	5	0	2	3	5.8079E-11
0	13	5	0	2	4	1.6405E-06
0	13	5	0	2	5	2.2749E-13
0	13	5	0	2	6	4.4100E-07
0	13	5	0	2	7	5.6940E-11
0	13	5	0	3	3	4.0596E-10
0	13	5	0	3	4	5.4272E-06
0	13	5	0	3	5	1.6401E-12
0	13	5	0	3	6	1.3403E-06
0	13	5	0	3	7	2.5573E-10
0	13	5	0	4	3	2.1183E-09
0	13	5	0	4	4	1.6232E-05
0	13	5	0	4	5	6.3893E-11
0	13	5	0	4	6	4.3377E-06
0	13	5	0	4	7	8.1013E-10
0	13	5	0	5	3	8.7647E-09
0	13	5	0	5	4	3.8020E-05
0	13	5	0	5	5	6.5260E-10
0	13	5	0	5	6	1.1438E-05
0	13	5	0	5	7	1.8264E-09
0	13	5	0	6	3	2.9748E-08
0	13	5	0	6	4	6.5375E-05
0	13	5	0	6	5	3.9665E-09
0	13	5	0	6	6	2.0546E-05
0	13	5	0	6	7	2.7205E-09
0	13	5	0	7	3	8.5180E-08
0	13	5	0	7	4	8.5850E-05
0	13	5	0	7	5	1.7895E-08
0	13	5	0	7	6	2.5496E-05
0	13	5	0	7	7	1.6669E-09
0	13	5	0	8	3	2.0893E-07
0	13	5	0	8	4	9.9811E-05
0	13	5	0	8	5	6.7011E-08
0	13	5	0	8	6	3.0534E-05
0	13	5	0	8	7	1.0771E-09
0	13	5	0	9	3	3.9573E-07
0	13	5	0	9	4	6.8302E-05
0	13	5	0	9	5	1.9132E-07
0	13	5	0	9	6	1.3228E-05
0	13	5	0	9	7	5.1291E-08
0	13	5	0	10	3	3.8824E-07
0	13	5	0	10	4	4.6281E-05
0	13	5	0	10	5	2.7697E-07
0	13	5	0	10	6	3.8536E-06
0	13	5	0	10	7	1.9081E-07
0	13	5	0	11	3	6.8218E-08
0	13	5	0	11	4	3.7029E-05
0	13	5	0	11	5	9.0406E-08
0	13	5	0	11	6	2.8527E-06
0	13	5	0	11	7	1.0561E-07
0	13	5	0	12	3	4.9822E-09
0	13	5	0	12	4	1.7974E-05
0	13	5	0	12	5	4.6048E-11
0	13	5	0	12	6	1.7075E-06
0	13	5	0	12	7	1.0295E-09
0	13	5	0	13	3	5.2624E-11
0	13	5	0	13	4	1.8931E-07
0	13	6	0	0	4	5.5512E-13
0	13	6	0	0	5	3.2277E-09
0	13	6	0	0	6	3.4933E-14
0	13	6	0	0	7	2.2110E-08
0	13	6	0	0	8	5.7328E-13
0	13	6	0	1	4	1.0601E-11
0	13	6	0	1	5	1.9860E-07
0	13	6	0	1	6	1.9059E-13
0	13	6	0	1	7	1.4399E-08
0	13	6	0	1	8	8.2446E-12
0	13	6	0	2	4	1.0187E-10
0	13	6	0	2	5	1.7617E-06
0	13	6	0	2	6	9.8303E-14
0	13	6	0	2	7	3.7383E-07
0	13	6	0	2	8	5.9031E-11
0	13	6	0	3	4	6.5822E-10
0	13	6	0	3	5	5.6280E-06
0	13	6	0	3	6	2.6712E-12
0	13	6	0	3	7	9.9506E-07
0	13	6	0	3	8	2.7536E-10
0	13	6	0	4	4	3.2026E-09
0	13	6	0	4	5	1.7106E-05
0	13	6	0	4	6	7.4780E-11
0	13	6	0	4	7	3.3860E-06
0	13	6	0	4	8	9.1781E-10
0	13	6	0	5	4	1.2428E-08
0	13	6	0	5	5	3.9996E-05
0	13	6	0	5	6	7.0682E-10
0	13	6	0	5	7	9.2121E-06
0	13	6	0	5	8	2.2348E-09
0	13	6	0	6	4	3.9711E-08
0	13	6	0	6	5	6.8020E-05
0	13	6	0	6	6	4.1457E-09
0	13	6	0	6	7	1.6361E-05
0	13	6	0	6	8	3.8307E-09
0	13	6	0	7	4	1.0709E-07
0	13	6	0	7	5	8.9823E-05
0	13	6	0	7	6	1.8345E-08
0	13	6	0	7	7	2.0330E-05
0	13	6	0	7	8	3.5032E-09
0	13	6	0	8	4	2.4548E-07
0	13	6	0	8	5	1.0296E-04
0	13	6	0	8	6	6.7736E-08
0	13	6	0	8	7	2.3903E-05
0	13	6	0	8	8	8.6116E-12
0	13	6	0	9	4	4.2566E-07
0	13	6	0	9	5	7.0932E-05
0	13	6	0	9	6	1.8860E-07
0	13	6	0	9	7	9.0529E-06
0	13	6	0	9	8	3.4008E-08
0	13	6	0	10	4	3.6679E-07
0	13	6	0	10	5	5.0410E-05
0	13	6	0	10	6	2.6054E-07
0	13	6	0	10	7	2.1890E-06
0	13	6	0	10	8	1.4904E-07
0	13	6	0	11	4	4.5514E-08
0	13	6	0	11	5	4.0778E-05
0	13	6	0	11	6	7.8813E-08
0	13	6	0	11	7	1.7175E-06
0	13	6	0	11	8	8.1889E-08
0	13	6	0	12	4	9.6822E-09
0	13	6	0	12	5	1.9449E-05
0	13	6	0	12	6	1.3357E-11
0	13	6	0	12	7	1.0955E-06
0	13	6	0	12	8	6.7861E-10
0	13	6	0	13	4	1.2502E-10
0	13	6	0	13	5	2.9517E-07
0	13	7	0	0	5	9.9002E-13
0	13	7	0	0	6	1.5730E-08
0	13	7	0	0	7	2.8535E-14
0	13	7	0	0	8	5.4961E-08
0	13	7	0	0	9	5.5055E-13
0	13	7	0	1	5	1.7655E-11
0	13	7	0	1	6	3.2554E-07
0	13	7	0	1	7	1.3569E-13
0	13	7	0	1	8	3.9950E-08
0	13	7	0	1	9	8.0910E-12
0	13	7	0	2	5	1.5951E-10
0	13	7	0	2	6	1.8767E-06
0	13	7	0	2	7	1.7153E-14
0	13	7	0	2	8	3.3002E-07
0	13	7	0	2	9	5.9434E-11
0	13	7	0	3	5	9.7349E-10
0	13	7	0	3	6	5.7713E-06
0	13	7	0	3	7	4.1357E-12
0	13	7	0	3	8	7.4210E-07
0	13	7	0	3	9	2.8594E-10
0	13	7	0	4	5	4.4877E-09
0	13	7	0	4	6	1.7704E-05
0	13	7	0	4	7	8.8274E-11
0	13	7	0	4	8	2.6319E-06
0	13	7	0	4	9	9.9165E-10
0	13	7	0	5	5	1.6529E-08
0	13	7	0	5	6	4.1202E-05
0	13	7	0	5	7	7.7248E-10
0	13	7	0	5	8	7.3708E-06
0	13	7	0	5	9	2.5559E-09
0	13	7	0	6	5	5.0156E-08
0	13	7	0	6	6	6.9168E-05
0	13	7	0	6	7	4.3645E-09
0	13	7	0	6	8	1.2807E-05
0	13	7	0	6	9	4.8167E-09
0	13	7	0	7	5	1.2819E-07
0	13	7	0	7	6	9.2131E-05
0	13	7	0	7	7	1.8918E-08
0	13	7	0	7	8	1.6131E-05
0	13	7	0	7	9	5.4606E-09
0	13	7	0	8	5	2.7568E-07
0	13	7	0	8	6	1.0350E-04
0	13	7	0	8	7	6.8739E-08
0	13	7	0	8	8	1.8274E-05
0	13	7	0	8	9	4.5449E-10
0	13	7	0	9	5	4.3703E-07
0	13	7	0	9	6	7.1982E-05
0	13	7	0	9	7	1.8565E-07
0	13	7	0	9	8	5.8594E-06
0	13	7	0	9	9	2.2288E-08
0	13	7	0	10	5	3.2516E-07
0	13	7	0	10	6	5.3593E-05
0	13	7	0	10	7	2.4227E-07
0	13	7	0	10	8	1.0977E-06
0	13	7	0	10	9	1.1563E-07
0	13	7	0	11	5	2.3985E-08
0	13	7	0	11	6	4.3656E-05
0	13	7	0	11	7	6.6789E-08
0	13	7	0	11	8	9.6183E-07
0	13	7	0	11	9	6.1682E-08
0	13	7	0	12	5	1.5985E-08
0	13	7	0	12	6	2.0386E-05
0	13	7	0	12	7	1.6683E-13
0	13	7	0	12	8	6.7150E-07
0	13	7	0	12	9	4.0451E-10
0	13	7	0	13	5	2.3843E-10
0	13	7	0	13	6	4.1106E-07
0	13	8	0	0	6	1.5695E-12
0	13	8	0	0	7	3.5082E-08
0	13	8	0	0	8	2.2325E-14
0	13	8	0	0	9	9.7238E-08
0	13	8	0	0	10	5.1942E-13
0	13	8	0	1	6	2.6669E-11
0	13	8	0	1	7	4.7616E-07
0	13	8	0	1	8	8.6494E-14
0	13	8	0	1	9	7.5806E-08
0	13	8	0	1	10	7.7821E-12
0	13	8	0	2	6	2.3014E-10
0	13	8	0	2	7	1.9830E-06
0	13	8	0	2	8	4.7600E-15
0	13	8	0	2	9	3.0119E-07
0	13	8	0	2	10	5.8437E-11
0	13	8	0	3	6	1.3433E-09
0	13	8	0	3	7	5.8903E-06
0	13	8	0	3	8	6.1152E-12
0	13	8	0	3	9	5.6762E-07
0	13	8	0	3	10	2.8850E-10
0	13	8	0	4	6	5.9250E-09
0	13	8	0	4	7	1.8053E-05
0	13	8	0	4	8	1.0449E-10
0	13	8	0	4	9	2.0542E-06
0	13	8	0	4	10	1.0330E-09
0	13	8	0	5	6	2.0872E-08
0	13	8	0	5	7	4.1623E-05
0	13	8	0	5	8	8.4870E-10
0	13	8	0	5	9	5.8673E-06
0	13	8	0	5	10	2.7821E-09
0	13	8	0	6	6	6.0489E-08
0	13	8	0	6	7	6.8793E-05
0	13	8	0	6	8	4.6155E-09
0	13	8	0	6	9	9.8093E-06
0	13	8	0	6	10	5.6165E-09
0	13	8	0	7	6	1.4710E-07
0	13	8	0	7	7	9.2756E-05
0	13	8	0	7	8	1.9582E-08
0	13	8	0	7	9	1.2759E-05
0	13	8	0	7	10	7.2717E-09
0	13	8	0	8	6	2.9726E-07
0	13	8	0	8	7	1.0137E-04
0	13	8	0	8	8	6.9877E-08
0	13	8	0	8	9	1.3518E-05
0	13	8	0	8	10	1.6218E-09
0	13	8	0	9	6	4.2883E-07
0	13	8	0	9	7	7.1529E-05
0	13	8	0	9	8	1.8190E-07
0	13	8	0	9	9	3.5112E-06
0	13	8	0	9	10	1.4565E-08
0	13	8	0	10	6	2.6856E-07
0	13	8	0	10	7	5.5733E-05
0	13	8	0	10	8	2.2173E-07
0	13	8	0	10	9	4.4885E-07
0	13	8	0	10	10	8.9048E-08
0	13	8	0	11	6	7.8424E-09
0	13	8	0	11	7	4.5482E-05
0	13	8	0	11	8	5.4634E-08
0	13	8	0	11	9	4.8832E-07
0	13	8	0	11	10	4.4911E-08
0	13	8	0	12	6	2.3380E-08
0	13	8	0	12	7	2.0699E-05
0	13	8	0	12	8	7.8313E-12
0	13	8	0	12	9	3.8891E-07
0	13	8	0	12	10	2.1496E-10
0	13	8	0	13	6	3.8336E-10
0	13	8	0	13	7	5.2273E-07
0	13	9	0	0	7	2.2871E-12
0	13	9	0	0	8	5.2095E-08
0	13	9	0	0	9	1.6492E-14
0	13	9	0	0	10	1.3372E-07
0	13	9	0	0	11	4.8284E-13
0	13	9	0	1	7	3.7440E-11
0	13	9	0	1	8	6.2038E-07
0	13	9	0	1	9	4.5986E-14
0	13	9	0	1	10	1.1064E-07
0	13	9	0	1	11	7.3612E-12
0	13	9	0	2	7	3.1155E-10
0	13	9	0	2	8	2.0665E-06
0	13	9	0	2	9	8.0768E-14
0	13	9	0	2	10	2.7659E-07
0	13	9	0	2	11	5.6341E-11
0	13	9	0	3	7	1.7526E-09
