!MOLECULE
CH3OH                                                                   
!MOLECULAR WEIGHT
32
! NUMBER OF ENERGY LEVELS
312
!LEVEL + ENERGIES(cm^-1) + WEIGHT + J_k_v
  2770  95  93  1.5371e-23  7.4050e-19  1.7439e-16  1.5873e-15  5.1881e-15  1.7716e-14  3.3260e-14  4.8594e-14  6.2332e-14  7.4064e-14  8.3804e-14  9.1737e-14  9.8095e-14
  2771  95  94  1.3197e-27  1.8109e-19  9.1080e-16  1.3196e-14  4.8460e-14  1.7302e-13  3.2489e-13  4.7475e-13  6.1257e-13  7.3593e-13  8.4511e-13  9.4120e-13  1.0259e-12
  2772  99   3  2.4817e-14  1.8328e-14  1.5939e-14  1.6814e-14  1.7820e-14  1.8483e-14  1.8154e-14  1.7484e-14  1.6974e-14  1.5989e-14  1.6362e-14  1.4783e-14  1.4387e-14
  2773  99   1  4.2736e-13  4.0483e-13  3.4634e-13  3.0955e-13  2.8546e-13  2.5702e-13  2.4171e-13  2.3238e-13  2.2575e-13  2.2001e-13  2.1404e-13  2.0988e-13  2.0698e-13
  2774  99   4  4.0665e-13  4.4152e-13  4.2793e-13  4.1465e-13  4.0462e-13  3.8780e-13  3.7353e-13  3.6127e-13  3.5107e-13  3.4189e-13  3.2627e-13  3.1884e-13  3.1150e-13
  2775  99   7  3.5209e-12  3.8926e-12  4.0143e-12  3.9594e-12  3.9038e-12  3.8824e-12  3.9254e-12  3.9861e-12  4.0531e-12  4.0687e-12  4.1823e-12  4.1741e-12  4.2505e-12
  2776  99   2  5.7339e-13  5.8082e-13  5.4221e-13  4.9521e-13  4.5756e-13  4.0774e-13  3.7731e-13  3.5590e-13  3.3833e-13  3.2104e-13  3.1986e-13  3.0501e-13  2.9266e-13
  2777  99   6  5.2777e-13  5.4739e-13  5.2965e-13  5.0246e-13  4.7828e-13  4.4364e-13  4.2171e-13  4.0620e-13  3.9382e-13  3.8195e-13  3.7486e-13  3.6382e-13  3.5212e-13
  2778  99   9  3.5093e-12  4.0390e-12  4.0433e-12  3.9343e-12  3.8631e-12  3.8474e-12  3.9326e-12  4.0704e-12  4.2284e-12  4.3907e-12  4.5516e-12  4.7098e-12  4.8531e-12
  2779  99  11  1.1270e-12  1.2205e-12  1.2245e-12  1.1713e-12  1.1193e-12  1.0497e-12  1.0119e-12  9.8958e-13  9.7648e-13  9.6063e-13  9.5453e-13  9.4165e-13  9.3444e-13
  2780  99  12  7.1364e-13  7.2097e-13  6.8304e-13  6.4996e-13  6.2913e-13  6.1405e-13  6.1847e-13  6.3277e-13  6.5124e-13  6.7301e-13  6.9963e-13  7.2184e-13  7.4659e-13
  2781  99   5  7.5204e-13  6.8898e-13  6.2121e-13  5.6996e-13  5.3095e-13  4.8109e-13  4.5254e-13  4.3359e-13  4.1823e-13  4.0327e-13  4.0104e-13  3.8731e-13  3.7649e-13
  2782  99   8  7.6865e-13  8.0884e-13  7.8502e-13  7.3120e-13  6.8430e-13  6.2431e-13  5.9043e-13  5.6758e-13  5.4965e-13  5.2935e-13  5.2114e-13  4.9830e-13  4.8425e-13
  2783  99  13  5.0443e-12  5.3390e-12  5.4785e-12  5.4987e-12  5.5080e-12  5.5694e-12  5.6664e-12  5.7714e-12  5.8821e-12  5.9629e-12  6.1035e-12  6.1701e-12  6.2988e-12
  2784  99  14  1.9038e-12  1.8690e-12  1.7088e-12  1.5901e-12  1.5032e-12  1.3932e-12  1.3313e-12  1.2945e-12  1.2708e-12  1.2556e-12  1.2363e-12  1.2256e-12  1.2146e-12
  2785  99  16  9.2038e-13  9.3653e-13  9.3534e-13  9.5505e-13  9.7960e-13  1.0120e-12  1.0295e-12  1.0426e-12  1.0556e-12  1.0707e-12  1.0943e-12  1.1143e-12  1.1336e-12
  2786  99  26  2.2350e-12  2.1653e-12  1.9621e-12  1.8365e-12  1.7705e-12  1.7320e-12  1.7439e-12  1.7718e-12  1.8040e-12  1.8384e-12  1.8655e-12  1.9008e-12  1.9256e-12
  2787  99  33  3.7597e-13  3.8798e-13  3.7317e-13  3.4996e-13  3.2918e-13  2.9949e-13  2.8165e-13  2.7041e-13  2.6252e-13  2.5389e-13  2.5526e-13  2.4436e-13  2.3702e-13
  2788  99  10  8.4244e-13  8.2917e-13  7.7303e-13  7.1311e-13  6.6370e-13  5.9678e-13  5.5535e-13  5.2601e-13  5.0215e-13  4.7912e-13  4.7536e-13  4.5225e-13  4.3555e-13
  2789  99  15  7.7985e-13  8.5076e-13  8.4623e-13  8.1712e-13  7.9159e-13  7.5513e-13  7.2993e-13  7.0921e-13  6.9044e-13  6.6943e-13  6.5686e-13  6.3426e-13  6.1737e-13
  2790  99  18  5.4983e-12  6.3464e-12  6.2822e-12  6.0414e-12  5.8810e-12  5.7505e-12  5.7413e-12  5.7857e-12  5.8412e-12  5.9232e-12  5.9907e-12  6.0846e-12  6.1221e-12
  2791  99  19  3.0457e-12  2.8123e-12  2.4707e-12  2.2983e-12  2.1877e-12  2.0387e-12  1.9373e-12  1.8626e-12  1.8011e-12  1.7642e-12  1.7048e-12  1.6975e-12  1.6435e-12
  2792  99  21  1.1368e-12  1.0905e-12  1.0943e-12  1.1059e-12  1.1179e-12  1.1423e-12  1.1699e-12  1.2015e-12  1.2345e-12  1.2651e-12  1.3257e-12  1.3493e-12  1.3894e-12
  2793  99  30  1.9585e-12  1.9849e-12  1.9045e-12  1.8643e-12  1.8484e-12  1.8612e-12  1.9071e-12  1.9681e-12  2.0320e-12  2.1011e-12  2.1448e-12  2.2106e-12  2.2525e-12
  2794  99  36  5.3886e-13  4.9864e-13  4.4834e-13  4.1617e-13  3.9373e-13  3.6380e-13  3.4413e-13  3.2920e-13  3.1752e-13  3.0237e-13  3.0345e-13  2.8579e-13  2.7894e-13
  2795  99  48  4.4981e-13  4.2395e-13  3.8332e-13  3.5805e-13  3.4103e-13  3.1950e-13  3.0705e-13  2.9843e-13  2.9132e-13  2.8279e-13  2.8049e-13  2.7076e-13  2.6721e-13
  2796  99  52  1.0712e-11  1.1782e-11  1.1448e-11  1.1134e-11  1.1025e-11  1.1134e-11  1.1450e-11  1.1883e-11  1.2379e-11  1.2897e-11  1.3450e-11  1.3994e-11  1.4568e-11
  2797  99  17  7.9694e-13  8.2461e-13  8.0319e-13  7.5621e-13  7.1441e-13  6.6008e-13  6.2893e-13  6.0801e-13  5.8906e-13  5.7160e-13  5.6745e-13  5.4987e-13  5.3487e-13
  2798  99  20  8.4875e-13  9.1172e-13  8.9672e-13  8.4806e-13  8.0457e-13  7.4834e-13  7.1666e-13  6.9585e-13  6.7787e-13  6.6553e-13  6.5215e-13  6.4104e-13  6.2409e-13
  2799  99  23  5.8631e-12  6.6320e-12  6.7046e-12  6.5476e-12  6.4315e-12  6.3344e-12  6.3233e-12  6.3436e-12  6.3731e-12  6.4009e-12  6.4576e-12  6.4828e-12  6.5342e-12
  2800  99  24  2.6184e-12  2.5174e-12  2.2527e-12  2.0657e-12  1.9395e-12  1.8028e-12  1.7411e-12  1.7093e-12  1.6874e-12  1.6683e-12  1.6521e-12  1.6315e-12  1.5975e-12
  2801  99  25  1.2672e-12  1.3583e-12  1.4438e-12  1.4409e-12  1.4247e-12  1.4140e-12  1.4255e-12  1.4478e-12  1.4759e-12  1.5004e-12  1.5631e-12  1.5867e-12  1.6243e-12
  2802  99  35  3.6383e-12  3.5930e-12  3.2697e-12  3.0701e-12  2.9685e-12  2.9169e-12  2.9457e-12  3.0012e-12  3.0616e-12  3.1444e-12  3.1703e-12  3.2507e-12  3.2927e-12
  2803  99  43  7.0635e-13  6.3933e-13  5.7113e-13  5.2680e-13  4.9407e-13  4.4768e-13  4.1719e-13  3.9555e-13  3.7880e-13  3.6396e-13  3.5775e-13  3.4431e-13  3.3685e-13
  2804  99  53  4.4192e-13  4.1404e-13  3.8592e-13  3.6253e-13  3.4682e-13  3.3074e-13  3.2299e-13  3.1695e-13  3.1122e-13  3.0057e-13  3.0553e-13  2.9211e-13  2.8741e-13
  2805  99  58  2.5266e-11  2.7791e-11  2.8430e-11  2.7942e-11  2.7462e-11  2.7157e-11  2.7523e-11  2.8261e-11  2.9228e-11  3.0128e-11  3.1555e-11  3.2426e-11  3.3504e-11
  2806  99  71  4.5228e-13  3.9694e-13  3.7626e-13  3.8117e-13  3.9040e-13  4.0898e-13  4.2798e-13  4.4770e-13  4.6851e-13  4.8821e-13  5.1146e-13  5.2787e-13  5.4919e-13
  2807  99  75  2.7249e-12  2.7770e-12  2.4142e-12  2.1836e-12  2.0735e-12  2.0371e-12  2.0963e-12  2.1840e-12  2.2784e-12  2.3723e-12  2.4245e-12  2.5020e-12  2.5430e-12
  2808  99  22  9.7396e-13  9.3752e-13  8.8541e-13  8.3378e-13  7.9070e-13  7.3556e-13  7.0441e-13  6.8300e-13  6.6486e-13  6.4667e-13  6.3819e-13  6.1759e-13  6.0059e-13
  2809  99  27  1.1645e-12  1.1543e-12  1.0669e-12  9.8010e-13  9.1177e-13  8.2739e-13  7.8256e-13  7.5512e-13  7.3626e-13  7.1502e-13  7.0477e-13  6.8266e-13  6.6924e-13
  2810  99  28  9.4922e-12  9.2698e-12  8.6883e-12  8.3433e-12  8.1443e-12  7.9635e-12  7.9317e-12  7.9708e-12  8.0502e-12  8.1613e-12  8.2306e-12  8.3636e-12  8.4906e-12
  2811  99  31  2.6123e-12  2.7890e-12  2.6438e-12  2.4865e-12  2.3756e-12  2.2518e-12  2.1865e-12  2.1435e-12  2.1043e-12  2.0790e-12  2.0224e-12  2.0050e-12  1.9664e-12
  2812  99  32  1.6589e-12  1.7372e-12  1.7123e-12  1.6580e-12  1.6167e-12  1.5692e-12  1.5531e-12  1.5562e-12  1.5719e-12  1.5907e-12  1.6330e-12  1.6501e-12  1.6912e-12
  2813  99  41  3.2363e-12  3.4916e-12  3.3781e-12  3.2268e-12  3.1321e-12  3.0777e-12  3.1076e-12  3.1641e-12  3.2233e-12  3.2832e-12  3.3067e-12  3.3514e-12  3.3579e-12
  2814  99  49  6.1989e-13  5.9753e-13  5.6521e-13  5.3561e-13  5.1093e-13  4.7470e-13  4.5108e-13  4.3406e-13  4.2075e-13  4.0721e-13  4.0186e-13  3.8674e-13  3.7436e-13
  2815  99  61  5.2988e-13  4.9260e-13  4.4627e-13  4.2238e-13  4.0779e-13  3.9000e-13  3.7927e-13  3.7110e-13  3.6341e-13  3.5369e-13  3.5193e-13  3.4066e-13  3.3263e-13
  2816  99  63  4.4811e-11  4.5666e-11  4.3367e-11  4.1694e-11  4.0710e-11  3.9911e-11  4.0122e-11  4.0996e-11  4.2324e-11  4.3905e-11  4.5647e-11  4.7438e-11  4.9241e-11
  2817  99  77  4.7659e-13  4.4247e-13  4.2008e-13  4.1882e-13  4.2637e-13  4.4937e-13  4.7632e-13  5.0440e-13  5.3161e-13  5.5710e-13  5.8842e-13  6.1004e-13  6.3595e-13
  2818  99  83  1.0531e-12  1.9474e-12  2.2874e-12  2.2468e-12  2.1903e-12  2.1767e-12  2.2488e-12  2.3569e-12  2.4688e-12  2.5758e-12  2.7183e-12  2.8259e-12  2.9439e-12
  2819  99  29  1.2832e-12  1.2328e-12  1.1158e-12  1.0320e-12  9.7336e-13  9.0091e-13  8.5848e-13  8.2896e-13  8.0409e-13  7.8372e-13  7.6814e-13  7.5120e-13  7.2745e-13
  2820  99  34  1.0838e-12  1.1695e-12  1.1147e-12  1.0389e-12  9.8001e-13  9.0548e-13  8.6236e-13  8.3407e-13  8.1335e-13  7.9274e-13  7.7827e-13  7.5713e-13  7.4168e-13
  2821  99  37  1.0838e-11  1.1558e-11  1.1183e-11  1.0819e-11  1.0666e-11  1.0705e-11  1.0888e-11  1.1088e-11  1.1267e-11  1.1428e-11  1.1637e-11  1.1768e-11  1.1845e-11
  2822  99  38  2.6028e-12  2.6046e-12  2.4907e-12  2.3925e-12  2.3190e-12  2.2297e-12  2.1821e-12  2.1523e-12  2.1275e-12  2.1072e-12  2.0678e-12  2.0495e-12  2.0262e-12
  2823  99  40  1.5567e-12  1.7467e-12  1.7514e-12  1.6976e-12  1.6579e-12  1.6249e-12  1.6245e-12  1.6388e-12  1.6589e-12  1.6794e-12  1.7207e-12  1.7429e-12  1.7734e-12
  2824  99  50  3.2535e-12  3.4715e-12  3.3963e-12  3.3792e-12  3.4006e-12  3.4712e-12  3.5468e-12  3.6168e-12  3.6743e-12  3.7250e-12  3.7230e-12  3.7522e-12  3.7745e-12
  2825  99  56  6.8050e-13  6.5189e-13  5.9525e-13  5.5770e-13  5.3312e-13  5.0160e-13  4.8125e-13  4.6585e-13  4.5268e-13  4.4045e-13  4.3068e-13  4.1913e-13  4.0800e-13
  2826  99  68  6.2476e-13  5.9416e-13  5.3487e-13  5.0585e-13  4.8908e-13  4.6957e-13  4.5713e-13  4.4661e-13  4.3479e-13  4.2615e-13  4.1569e-13  4.0680e-13  3.9441e-13
  2827  99  72  5.6206e-11  6.6837e-11  7.1774e-11  7.4373e-11  7.6871e-11  8.1621e-11  8.5940e-11  8.9886e-11  9.3561e-11  9.6904e-11  1.0020e-10  1.0316e-10  1.0621e-10
  2828  99  85  1.1576e-13  2.3995e-13  3.4322e-13  4.0221e-13  4.4855e-13  5.1803e-13  5.6886e-13  6.0885e-13  6.4253e-13  6.7663e-13  6.9228e-13  7.1911e-13  7.4454e-13
  2829  99  91  3.5282e-14  2.8700e-13  8.3571e-13  1.2247e-12  1.5248e-12  2.0030e-12  2.3812e-12  2.6865e-12  2.9356e-12  3.1414e-12  3.3462e-12  3.4722e-12  3.5951e-12
  2830  99  39  1.1203e-25  2.5705e-18  6.8809e-15  8.2573e-14  2.7808e-13  9.2519e-13  1.7034e-12  2.4944e-12  3.2624e-12  3.9990e-12  4.7031e-12  5.3751e-12  6.0169e-12
  2831  99  42  2.6587e-27  5.1434e-20  1.4482e-16  1.8317e-15  6.3630e-15  2.1499e-14  3.8684e-14  5.4197e-14  6.7022e-14  7.7178e-14  8.5003e-14  9.0883e-14  9.5194e-14
  2832  99  44  1.2815e-12  1.3352e-12  1.2531e-12  1.1671e-12  1.1027e-12  1.0198e-12  9.6748e-13  9.2818e-13  8.9753e-13  8.6058e-13  8.4441e-13  7.9800e-13  7.7906e-13
  2833  99  45  1.1342e-12  1.2397e-12  1.1702e-12  1.0863e-12  1.0293e-12  9.7107e-13  9.4528e-13  9.2984e-13  9.2124e-13  9.0459e-13  8.8611e-13  8.6425e-13  8.5187e-13
  2834  99  46  1.7065e-11  1.7675e-11  1.6425e-11  1.5637e-11  1.5199e-11  1.4693e-11  1.4390e-11  1.4213e-11  1.4142e-11  1.4120e-11  1.4061e-11  1.4088e-11  1.4158e-11
  2835  99  59  3.1302e-12  3.2011e-12  3.1554e-12  3.1280e-12  3.1166e-12  3.1058e-12  3.0945e-12  3.0800e-12  3.0654e-12  3.0534e-12  2.9870e-12  2.9737e-12  2.9495e-12
  2836  99  64  1.4121e-12  1.5201e-12  1.5371e-12  1.5308e-12  1.5412e-12  1.5804e-12  1.6198e-12  1.6553e-12  1.6885e-12  1.7176e-12  1.7661e-12  1.7919e-12  1.8302e-12
  2837  99  76  3.3667e-12  3.6192e-12  3.5614e-12  3.5380e-12  3.5625e-12  3.6286e-12  3.6739e-12  3.6979e-12  3.7136e-12  3.7155e-12  3.6641e-12  3.6465e-12  3.6371e-12
  2838  99  82  5.0773e-13  5.1041e-13  5.0065e-13  4.7973e-13  4.6192e-13  4.3966e-13  4.2752e-13  4.1849e-13  4.1201e-13  4.0051e-13  3.9993e-13  3.8394e-13  3.7257e-13
  2839  99  95  5.0862e-13  5.1149e-13  4.7611e-13  4.5927e-13  4.5211e-13  4.4707e-13  4.4434e-13  4.4034e-13  4.3444e-13  4.2658e-13  4.1910e-13  4.0822e-13  4.0125e-13
  2840  99  47 -2.2947e-19 -1.1688e-15  1.2721e-14  1.1685e-13  2.8053e-13  6.3379e-13  9.3549e-13  1.1722e-12  1.3561e-12  1.4997e-12  1.6122e-12  1.7010e-12  1.7715e-12
  2841  99  51  5.5806e-21  9.0803e-17  5.8695e-15  1.9583e-14  3.3701e-14  5.6658e-14  7.4217e-14  8.8103e-14  9.9032e-14  1.0747e-13  1.1383e-13  1.1845e-13  1.2166e-13
  2842  99  54  1.2840e-25  2.2683e-18  6.4838e-15  8.3287e-14  2.9674e-13  1.0772e-12  2.1080e-12  3.2189e-12  4.3306e-12  5.4090e-12  6.4412e-12  7.4234e-12  8.3565e-12
  2843  99  55  1.2986e-27  2.2058e-20  7.1210e-17  1.0194e-15  3.8864e-15  1.4937e-14  2.9224e-14  4.3278e-14  5.5614e-14  6.5844e-14  7.4062e-14  8.0487e-14  8.5459e-14
  2844  99  57  3.4439e-33  1.2770e-22  1.0038e-17  3.7237e-16  2.1143e-15  1.1371e-14  2.6004e-14  4.2757e-14  5.9698e-14  7.5835e-14  9.0670e-14  1.0400e-13  1.1577e-13
  2845  99  67  8.1189e-33  2.2358e-22  1.8658e-17  7.3733e-16  4.5787e-15  2.9067e-14  7.5319e-14  1.3545e-13  2.0193e-13  2.6971e-13  3.3578e-13  3.9848e-13  4.5701e-13
  2846  99  74  9.3423e-13  1.0327e-12  1.0083e-12  9.6757e-13  9.3420e-13  8.9106e-13  8.6597e-13  8.4956e-13  8.3659e-13  8.2717e-13  8.0822e-13  8.0822e-13  7.9657e-13
  2847  99  87  9.4404e-13  9.3590e-13  9.0552e-13  8.8758e-13  8.8084e-13  8.8769e-13  9.0171e-13  9.1446e-13  9.2526e-13  9.3270e-13  9.3416e-13  9.3732e-13  9.3233e-13
  2848  99  89  1.8676e-11  1.8659e-11  1.7561e-11  1.6518e-11  1.5786e-11  1.5103e-11  1.5003e-11  1.5162e-11  1.5443e-11  1.5658e-11  1.6218e-11  1.6429e-11  1.6798e-11
  2849  99  89  4.9527e-14  1.1317e-13  1.6259e-13  1.9051e-13  2.1133e-13  2.4199e-13  2.6443e-13  2.8137e-13  2.9365e-13  3.0126e-13  3.0365e-13  3.0564e-13  3.0446e-13
  2850  99  90  1.4843e-12  1.3281e-11  3.9403e-11  5.7493e-11  6.9891e-11  8.5667e-11  9.5703e-11  1.0310e-10  1.0914e-10  1.1414e-10  1.1883e-10  1.2276e-10  1.2647e-10
  2851  99  91  3.0525e-17  2.9864e-15  3.7066e-14  9.4665e-14  1.5615e-13  2.7342e-13  3.7944e-13  4.7394e-13  5.5647e-13  6.3254e-13  7.0016e-13  7.5733e-13  8.0904e-13
  2852  99  92  7.4377e-18  4.2699e-15  1.0614e-13  3.2164e-13  5.7347e-13  1.0608e-12  1.4740e-12  1.8125e-12  2.0904e-12  2.3209e-12  2.5182e-12  2.6902e-12  2.8414e-12
  2853  99  93  1.1846e-21  1.5985e-17  2.9056e-15  2.5600e-14  7.9262e-14  2.4489e-13  4.2898e-13  6.0051e-13  7.5210e-13  8.8377e-13  9.9763e-13  1.0961e-12  1.1811e-12
  2854  99  94  1.2576e-27  4.7292e-20  1.2569e-16  1.5075e-15  5.1083e-15  1.7468e-14  3.2624e-14  4.7458e-14  6.0664e-14  7.1877e-14  8.1138e-14  8.8638e-14  9.4609e-14
  2855  99  95  2.7379e-26  4.6877e-19  1.8588e-15  3.2896e-14  1.4439e-13  6.6173e-13  1.4676e-12  2.4274e-12  3.4576e-12  4.5109e-12  5.5603e-12  6.5901e-12  7.5906e-12
  2856  99  96  4.9342e-31  5.7043e-22  1.3168e-17  3.4207e-16  1.7264e-15  8.6663e-15  1.9442e-14  3.1475e-14  4.3145e-14  5.3672e-14  6.2766e-14  7.0409e-14  7.6700e-14
  2857  99  97  1.1060e-33  2.7023e-23  2.5242e-18  1.2048e-16  8.9962e-16  7.2462e-15  2.1073e-14  4.0142e-14  6.1684e-14  8.3738e-14  1.0512e-13  1.2517e-13  1.4355e-13
  2858  99  98  2.5212e-39  2.1097e-25  7.5966e-19  9.9511e-17  1.0974e-15  1.2026e-14  3.9983e-14  8.2684e-14  1.3491e-13  1.9222e-13  2.5150e-13  3.1069e-13  3.6850e-13
  2859 119   3  1.0494e-14  2.1268e-14  2.4710e-14  2.2598e-14  2.0352e-14  1.7099e-14  1.5128e-14  1.3984e-14  1.2755e-14  1.2623e-14  1.1874e-14  1.0563e-14  1.0604e-14
  2860 119   1  6.9177e-13  7.7378e-13  7.4508e-13  6.9558e-13  6.5635e-13  6.0223e-13  5.6582e-13  5.3806e-13  5.1479e-13  4.9728e-13  4.7786e-13  4.6159e-13  4.5568e-13
  2861 119   4  4.5363e-13  5.0783e-13  4.7461e-13  4.4791e-13  4.2681e-13  3.9155e-13  3.6507e-13  3.4471e-13  3.2875e-13  3.1177e-13  2.9790e-13  2.9035e-13  2.8675e-13
  2862 119   7  5.6961e-13  6.0599e-13  6.0348e-13  6.1226e-13  6.2329e-13  6.4031e-13  6.5214e-13  6.6178e-13  6.7278e-13  6.7748e-13  6.8751e-13  7.0559e-13  7.2154e-13
  2863 119   2  1.5179e-12  1.5196e-12  1.3767e-12  1.2619e-12  1.1776e-12  1.0655e-12  9.9294e-13  9.3778e-13  8.9266e-13  8.4562e-13  8.0338e-13  7.7615e-13  7.6246e-13
  2864 119   6  4.9333e-13  5.7895e-13  5.4182e-13  4.9709e-13  4.6139e-13  4.0999e-13  3.7652e-13  3.5256e-13  3.3568e-13  3.1614e-13  3.0347e-13  2.9798e-13  2.8887e-13
  2865 119   9  1.0552e-12  1.1024e-12  1.0916e-12  1.0768e-12  1.0577e-12  1.0169e-12  9.8875e-13  9.7377e-13  9.6992e-13  9.6930e-13  9.7235e-13  9.8598e-13  1.0091e-12
  2866 119  11  4.4672e-13  4.5750e-13  4.0058e-13  3.5543e-13  3.2474e-13  2.8851e-13  2.6917e-13  2.5679e-13  2.4768e-13  2.3604e-13  2.2761e-13  2.2408e-13  2.2115e-13
  2867 119  12  4.2865e-12  4.9920e-12  4.9730e-12  4.7961e-12  4.6796e-12  4.6200e-12  4.6934e-12  4.8296e-12  5.0015e-12  5.1508e-12  5.3363e-12  5.5512e-12  5.7450e-12
  2868 119   5  1.2109e-12  1.3162e-12  1.3009e-12  1.2746e-12  1.2462e-12  1.1888e-12  1.1395e-12  1.0961e-12  1.0564e-12  1.0142e-12  9.7522e-13  9.4643e-13  9.2595e-13
  2869 119   8  7.5556e-13  8.3531e-13  7.5217e-13  6.8312e-13  6.3691e-13  5.8001e-13  5.4542e-13  5.1930e-13  4.9849e-13  4.7277e-13  4.5353e-13  4.4262e-13  4.3009e-13
  2870 119  13  1.2649e-12  1.3351e-12  1.1898e-12  1.1152e-12  1.0731e-12  1.0233e-12  9.9759e-13  9.8458e-13  9.8328e-13  9.7091e-13  9.7689e-13  1.0028e-12  1.0222e-12
  2871 119  14  8.8660e-13  7.5939e-13  6.4582e-13  5.8738e-13  5.4547e-13  4.8230e-13  4.3738e-13  4.0378e-13  3.7701e-13  3.5308e-13  3.3193e-13  3.1719e-13  3.0933e-13
  2872 119  16  7.5817e-12  8.7258e-12  9.0081e-12  9.0798e-12  9.1586e-12  9.3542e-12  9.5506e-12  9.7309e-12  9.9132e-12  1.0019e-11  1.0180e-11  1.0392e-11  1.0527e-11
  2873 119  26  5.0200e-13  4.6732e-13  4.2302e-13  3.9378e-13  3.7001e-13  3.3453e-13  3.1195e-13  2.9637e-13  2.8419e-13  2.7232e-13  2.6109e-13  2.5360e-13  2.4939e-13
  2874 119  33  1.5156e-12  1.5472e-12  1.5776e-12  1.5665e-12  1.5498e-12  1.5329e-12  1.5356e-12  1.5466e-12  1.5573e-12  1.5753e-12  1.5857e-12  1.5852e-12  1.5845e-12
  2875 119  10  1.5261e-12  1.7117e-12  1.6148e-12  1.5030e-12  1.4211e-12  1.3171e-12  1.2536e-12  1.2047e-12  1.1657e-12  1.1192e-12  1.0778e-12  1.0537e-12  1.0363e-12
  2876 119  15  7.1248e-13  7.8438e-13  7.0991e-13  6.4994e-13  6.0929e-13  5.6094e-13  5.3461e-13  5.1637e-13  5.0176e-13  4.8176e-13  4.6710e-13  4.5915e-13  4.4965e-13
  2877 119  18  1.3806e-12  1.4874e-12  1.3717e-12  1.2710e-12  1.2036e-12  1.1293e-12  1.0973e-12  1.0852e-12  1.0887e-12  1.0837e-12  1.0953e-12  1.1273e-12  1.1566e-12
  2878 119  19  8.1000e-13  8.2339e-13  7.3707e-13  6.7678e-13  6.3330e-13  5.6906e-13  5.2317e-13  4.8744e-13  4.5880e-13  4.2869e-13  4.0361e-13  3.8915e-13  3.7999e-13
  2879 119  21  5.2171e-12  6.3074e-12  6.7261e-12  6.8693e-12  6.9600e-12  7.1517e-12  7.4104e-12  7.7086e-12  8.0159e-12  8.2977e-12  8.5842e-12  8.8639e-12  9.0903e-12
  2880 119  30  6.0428e-13  6.5879e-13  6.0042e-13  5.4339e-13  5.0010e-13  4.4001e-13  4.0070e-13  3.7171e-13  3.4758e-13  3.2986e-13  3.1010e-13  2.9158e-13  2.8552e-13
  2881 119  36  2.0355e-12  2.2926e-12  2.2413e-12  2.1167e-12  2.0208e-12  1.9094e-12  1.8556e-12  1.8259e-12  1.8111e-12  1.7905e-12  1.7802e-12  1.7829e-12  1.7886e-12
  2882 119  48  1.6559e-12  1.9283e-12  2.0585e-12  2.0735e-12  2.0532e-12  1.9971e-12  1.9678e-12  1.9656e-12  1.9768e-12  2.0056e-12  2.0294e-12  2.0560e-12  2.1037e-12
  2883 119  52  5.1936e-13  5.4070e-13  5.5529e-13  5.6339e-13  5.6409e-13  5.5711e-13  5.5399e-13  5.5724e-13  5.6425e-13  5.7781e-13  5.8805e-13  5.9728e-13  6.1334e-13
  2884 119  17  1.5339e-12  1.6458e-12  1.5941e-12  1.5278e-12  1.4712e-12  1.3840e-12  1.3207e-12  1.2692e-12  1.2271e-12  1.1783e-12  1.1382e-12  1.1139e-12  1.0913e-12
  2885 119  20  8.3013e-13  9.3828e-13  8.3829e-13  7.4491e-13  6.8359e-13  6.1938e-13  5.8990e-13  5.7175e-13  5.5830e-13  5.3802e-13  5.2515e-13  5.1876e-13  5.0729e-13
  2886 119  23  1.4791e-12  1.6874e-12  1.6150e-12  1.5214e-12  1.4627e-12  1.4131e-12  1.4065e-12  1.4187e-12  1.4430e-12  1.4646e-12  1.4976e-12  1.5419e-12  1.5832e-12
  2887 119  24  7.5712e-13  8.0713e-13  7.3592e-13  6.6531e-13  6.1253e-13  5.4309e-13  5.0085e-13  4.7108e-13  4.4750e-13  4.2465e-13  4.0356e-13  3.8944e-13  3.8300e-13
  2888 119  25  6.4087e-12  7.2392e-12  7.2163e-12  7.1235e-12  7.1078e-12  7.2257e-12  7.4376e-12  7.6720e-12  7.9153e-12  8.1189e-12  8.3330e-12  8.5635e-12  8.7676e-12
  2889 119  35  6.6136e-13  6.9801e-13  6.4743e-13  6.1631e-13  5.8975e-13  5.4045e-13  5.0086e-13  4.6887e-13  4.4259e-13  4.1499e-13  3.9345e-13  3.7914e-13  3.6484e-13
  2890 119  43  1.8157e-12  2.0534e-12  2.1563e-12  2.1764e-12  2.1665e-12  2.1238e-12  2.0880e-12  2.0616e-12  2.0376e-12  2.0233e-12  2.0046e-12  1.9830e-12  1.9723e-12
  2891 119  53  2.1509e-12  2.4388e-12  2.4550e-12  2.4409e-12  2.4519e-12  2.5302e-12  2.6547e-12  2.7978e-12  2.9443e-12  3.0828e-12  3.2143e-12  3.3466e-12  3.4825e-12
  2892 119  58  4.8471e-13  5.2580e-13  5.2347e-13  5.3363e-13  5.4657e-13  5.7231e-13  5.9896e-13  6.2516e-13  6.5117e-13  6.6755e-13  6.8868e-13  7.1325e-13  7.2899e-13
  2893 119  71  1.5507e-11  2.0377e-11  2.2285e-11  2.2742e-11  2.2888e-11  2.3077e-11  2.3450e-11  2.4008e-11  2.4693e-11  2.5396e-11  2.6222e-11  2.7061e-11  2.7787e-11
